year,Source,Target,numberacquisitions
2013,525,111,1
2013,333,211,1
2013,531,445,3
2013,326,424,1
2013,518,211,1
2013,524,622,1
2013,812,812,14
2013,452,454,1
2013,562,334,1
2013,493,424,1
2013,713,541,1
2013,811,238,1
2013,523,441,7
2013,423,331,1
2013,311,621,1
2013,522,334,1
2013,322,331,1
2013,511,517,4
2013,523,561,18
2013,323,541,6
2013,812,334,1
2013,326,493,1
2013,311,812,1
2013,523,339,10
2013,111,112,1
2013,924,325,1
2013,813,813,8
2013,481,481,6
2013,311,562,1
2013,518,611,1
2013,519,519,8
2013,623,622,2
2013,423,325,2
2013,523,451,2
2013,561,523,3
2013,336,334,7
2013,522,315,1
2013,623,531,2
2013,331,325,2
2013,524,524,180
2013,335,511,1
2013,221,447,1
2013,325,423,3
2013,335,335,23
2013,221,423,1
2013,523,423,9
2013,511,339,3
2013,525,531,4
2013,444,236,3
2013,531,812,1
2013,237,493,1
2013,334,541,27
2013,325,336,1
2013,335,423,2
2013,331,326,1
2013,335,326,2
2013,721,336,1
2013,423,236,2
2013,517,531,1
2013,523,486,1
2013,333,611,1
2013,334,333,10
2013,334,332,4
2013,721,713,1
2013,541,488,5
2013,511,519,13
2013,525,611,1
2013,541,312,1
2013,221,522,1
2013,523,492,1
2013,488,511,1
2013,519,611,1
2013,322,333,4
2013,337,325,1
2013,423,484,1
2013,336,444,1
2013,512,511,1
2013,523,519,3
2013,523,511,59
2013,213,541,1
2013,454,454,8
2013,313,326,1
2013,424,312,2
2013,523,512,2
2013,331,332,11
2013,325,221,2
2013,611,325,1
2013,333,237,1
2013,452,442,1
2013,541,813,1
2013,333,325,8
2013,332,238,1
2013,313,325,1
2013,333,327,1
2013,713,711,2
2013,441,336,1
2013,541,332,1
2013,551,523,2
2013,522,321,1
2013,541,238,4
2013,517,561,2
2013,523,523,116
2013,322,325,2
2013,531,531,456
2013,333,333,76
2013,531,448,2
2013,512,541,1
2013,322,493,1
2013,448,424,1
2013,424,488,1
2013,523,332,8
2013,519,444,1
2013,541,711,2
2013,484,484,29
2013,451,451,6
2013,531,452,2
2013,324,424,1
2013,441,325,1
2013,515,531,1
2013,326,562,1
2013,523,533,1
2013,311,115,2
2013,332,336,3
2013,611,712,1
2013,518,327,1
2013,511,812,1
2013,325,446,4
2013,333,332,18
2013,211,324,1
2013,517,515,1
2013,312,326,2
2013,339,541,1
2013,561,524,2
2013,326,326,27
2013,211,237,1
2013,517,517,51
2013,561,812,3
2013,325,339,8
2013,445,531,3
2013,321,713,2
2013,518,423,1
2013,525,622,2
2013,337,334,1
2013,332,333,6
2013,321,335,1
2013,519,337,1
2013,424,325,6
2013,445,325,1
2013,511,523,2
2013,311,541,1
2013,523,622,5
2013,424,424,22
2013,523,928,1
2013,481,488,1
2013,523,623,3
2013,237,623,1
2013,424,561,2
2013,327,423,2
2013,442,312,1
2013,511,511,275
2013,533,533,2
2013,532,561,2
2013,486,483,2
2013,454,325,2
2013,522,424,1
2013,561,333,1
2013,446,812,1
2013,333,484,1
2013,511,524,1
2013,488,488,23
2013,331,238,1
2013,523,532,5
2013,523,624,1
2013,333,335,3
2013,211,213,7
2013,424,237,1
2013,517,519,1
2013,339,321,1
2013,524,325,1
2013,611,561,2
2013,325,515,2
2013,332,335,2
2013,523,811,4
2013,112,112,1
2013,424,315,1
2013,423,334,4
2013,562,562,34
2013,488,483,2
2013,312,531,1
2013,532,332,1
2013,488,485,1
2013,454,453,3
2013,334,331,1
2013,525,424,1
2013,454,333,1
2013,424,483,1
2013,541,524,4
2013,424,531,2
2013,336,423,3
2013,721,721,59
2013,522,611,1
2013,334,532,2
2013,525,488,1
2013,531,713,4
2013,522,423,2
2013,325,311,5
2013,511,561,19
2013,518,312,1
2013,525,511,7
2013,523,482,1
2013,221,335,2
2013,442,337,1
2013,525,332,3
2013,531,441,2
2013,524,522,1
2013,312,334,1
2013,212,423,1
2013,331,441,1
2013,525,325,2
2013,312,721,1
2013,111,312,2
2013,561,811,1
2013,211,511,1
2013,221,486,5
2013,518,453,1
2013,562,423,6
2013,525,334,7
2013,312,722,1
2013,523,524,11
2013,523,331,9
2013,523,323,3
2013,315,712,1
2013,484,611,1
2013,523,712,1
2013,423,444,2
2013,561,454,2
2013,518,621,1
2013,525,481,1
2013,325,321,2
2013,325,334,5
2013,484,483,1
2013,541,515,1
2013,322,327,1
2013,443,541,1
2013,561,448,1
2013,511,334,47
2013,523,531,86
2013,327,321,1
2013,524,446,1
2013,621,511,3
2013,525,523,8
2013,523,721,33
2013,326,325,2
2013,562,211,1
2013,334,812,1
2013,335,322,1
2013,523,483,1
2013,238,325,2
2013,325,561,1
2013,332,561,6
2013,325,533,1
2013,336,326,3
2013,512,523,1
2013,326,541,2
2013,511,322,1
2013,511,518,7
2013,332,213,1
2013,448,334,1
2013,541,211,1
2013,314,336,2
2013,531,524,1
2013,326,327,1
2013,622,623,5
2013,237,721,5
2013,453,448,2
2013,484,485,1
2013,522,518,3
2013,311,813,1
2013,486,424,1
2013,322,323,2
2013,445,312,1
2013,525,525,9
2013,221,237,1
2013,236,334,1
2013,454,211,1
2013,238,333,1
2013,711,721,2
2013,424,722,1
2013,325,517,1
2013,562,213,1
2013,711,711,12
2013,111,111,8
2013,561,334,9
2013,423,517,1
2013,238,811,2
2013,212,812,1
2013,484,336,2
2013,531,523,2
2013,492,484,1
2013,336,339,1
2013,321,337,2
2013,315,339,2
2013,325,522,1
2013,522,336,1
2013,541,311,1
2013,486,221,4
2013,523,713,8
2013,523,212,9
2013,541,443,4
2013,211,561,1
2013,236,541,2
2013,517,334,3
2013,337,335,1
2013,523,321,2
2013,562,484,1
2013,611,611,29
2013,212,512,1
2013,236,327,1
2013,423,336,2
2013,523,324,1
2013,523,448,3
2013,448,451,1
2013,523,517,6
2013,332,332,44
2013,327,334,1
2013,237,221,2
2013,621,622,20
2013,321,327,1
2013,515,511,2
2013,486,486,18
2013,213,532,1
2013,238,423,1
2013,621,446,2
2013,541,621,9
2013,423,221,2
2013,334,221,5
2013,334,517,6
2013,322,334,3
2013,531,111,2
2013,523,334,32
2013,721,236,1
2013,314,314,1
2013,454,213,1
2013,523,221,17
2013,561,541,25
2013,446,621,4
2013,335,334,13
2013,336,441,1
2013,453,337,1
2013,324,445,1
2013,488,484,7
2013,322,561,1
2013,523,327,3
2013,518,561,2
2013,336,333,6
2013,541,334,17
2013,423,339,2
2013,511,621,6
2013,238,238,14
2013,312,511,1
2013,524,621,3
2013,331,335,2
2013,524,541,10
2013,237,561,2
2013,523,722,13
2013,443,519,1
2013,561,323,1
2013,323,334,1
2013,624,334,1
2013,221,238,1
2013,221,334,1
2013,423,511,6
2013,423,812,1
2013,221,339,1
2013,332,511,3
2013,339,454,1
2013,541,511,72
2013,525,519,2
2013,485,485,16
2013,311,312,2
2013,622,622,38
2013,533,561,1
2013,525,322,2
2013,448,452,1
2013,924,221,1
2013,515,515,65
2013,525,811,1
2013,525,561,2
2013,423,335,3
2013,523,442,1
2013,423,337,2
2013,721,541,1
2013,336,332,6
2013,333,924,1
2013,524,481,1
2013,322,312,1
2013,423,332,4
2013,522,813,2
2013,424,324,2
2013,523,333,10
2013,531,622,7
2013,113,113,2
2013,213,221,1
2013,446,446,10
2013,531,451,1
2013,525,517,1
2013,424,511,1
2013,336,523,1
2013,525,311,4
2013,331,331,13
2013,334,518,4
2013,311,484,1
2013,331,561,1
2013,454,519,1
2013,336,336,53
2013,562,238,3
2013,511,515,5
2013,335,339,2
2013,541,221,2
2013,517,533,1
2013,541,562,2
2013,921,311,1
2013,323,561,2
2013,333,339,2
2013,721,237,1
2013,561,325,1
2013,237,531,34
2013,531,561,3
2013,561,531,1
2013,515,611,1
2013,541,541,492
2013,322,519,1
2013,511,333,3
2013,315,423,1
2013,332,326,3
2013,454,517,1
2013,424,115,1
2013,311,722,2
2013,522,511,2
2013,533,334,1
2013,517,511,10
2013,511,481,1
2013,611,511,3
2013,523,325,30
2013,311,325,5
2013,333,336,3
2013,519,334,2
2013,518,519,1
2013,523,452,2
2013,334,813,2
2013,325,313,1
2013,517,512,4
2013,921,921,1
2013,333,486,1
2013,711,515,1
2013,524,531,9
2013,562,811,1
2013,621,484,1
2013,339,334,4
2013,339,325,4
2013,922,922,2
2013,441,334,1
2013,523,337,2
2013,337,326,1
2013,713,519,1
2013,238,221,2
2013,423,561,3
2013,523,611,6
2013,323,524,1
2013,924,541,2
2013,237,622,1
2013,531,492,1
2013,324,324,6
2013,332,423,4
2013,446,423,1
2013,511,311,1
2013,445,453,1
2013,211,211,106
2013,332,811,1
2013,611,622,1
2013,486,488,1
2013,325,493,1
2013,325,511,5
2013,481,115,1
2013,315,424,1
2013,211,221,6
2013,484,811,1
2013,532,238,1
2013,525,452,1
2013,332,221,2
2013,541,111,1
2013,333,326,1
2013,334,238,1
2013,316,316,4
2013,562,493,1
2013,441,812,1
2013,314,315,1
2013,423,423,83
2013,335,221,1
2013,446,511,1
2013,532,483,2
2013,812,454,1
2013,333,238,7
2013,453,423,1
2013,441,441,37
2013,423,453,2
2013,923,621,1
2013,448,448,12
2013,531,332,1
2013,451,336,1
2013,424,445,1
2013,541,213,2
2013,312,325,2
2013,115,111,4
2013,453,445,2
2013,453,453,15
2013,221,454,1
2013,541,336,2
2013,518,541,9
2013,611,334,1
2013,444,332,1
2013,336,531,1
2013,211,424,1
2013,423,441,3
2013,453,541,1
2013,711,511,2
2013,622,339,1
2013,324,325,3
2013,423,424,3
2013,541,333,4
2013,621,454,1
2013,525,721,1
2013,448,445,1
2013,211,423,1
2013,325,424,4
2013,531,711,1
2013,424,423,2
2013,812,541,8
2013,423,333,7
2013,525,722,1
2013,523,316,3
2013,333,423,8
2013,237,712,1
2013,112,311,1
2013,424,493,1
2013,511,622,1
2013,423,454,1
2013,517,541,6
2013,423,326,1
2013,524,523,5
2013,315,523,2
2013,523,522,37
2013,221,333,1
2013,484,423,1
2013,488,811,1
2013,333,334,12
2013,531,519,2
2013,523,213,9
2013,711,713,3
2013,447,445,1
2013,561,445,1
2013,451,445,1
2013,524,511,3
2013,486,324,1
2013,316,315,2
2013,551,551,2
2013,541,237,1
2013,221,541,1
2013,561,511,21
2013,515,518,1
2013,311,112,2
2013,486,211,9
2013,115,311,1
2013,541,525,1
2013,523,562,1
2013,541,441,1
2013,333,561,1
2013,324,211,2
2013,621,334,2
2013,713,561,1
2013,325,213,2
2013,488,441,1
2013,336,221,1
2013,423,213,1
2013,722,112,1
2013,213,333,1
2013,551,522,2
2013,512,323,1
2013,533,713,1
2013,623,334,1
2013,531,493,12
2013,561,621,14
2013,512,812,2
2013,336,511,3
2013,212,523,2
2013,811,541,1
2013,321,332,2
2013,561,519,1
2013,335,425,1
2013,237,813,1
2013,531,722,4
2013,722,325,1
2013,BBB,541,27
2013,454,561,2
2013,541,424,3
2013,337,331,1
2013,336,313,1
2013,334,325,3
2013,711,325,1
2013,621,621,132
2013,322,326,4
2013,454,511,6
2013,533,511,1
2013,522,541,3
2013,924,924,1
2013,454,812,2
2013,611,519,2
2013,561,518,4
2013,561,485,1
2013,337,336,1
2013,523,238,6
2013,336,331,3
2013,332,327,2
2013,531,237,6
2013,541,523,8
2013,443,443,5
2013,213,335,1
2013,325,335,1
2013,621,524,3
2013,324,486,1
2013,339,523,1
2013,221,324,1
2013,335,327,1
2013,334,443,1
2013,561,212,2
2013,453,335,1
2013,325,211,2
2013,238,561,1
2013,624,624,6
2013,621,423,2
2013,339,451,1
2013,562,325,1
2013,522,531,1
2013,533,115,1
2013,339,623,1
2013,236,238,1
2013,561,453,1
2013,515,517,4
2013,524,812,1
2013,512,512,21
2013,561,517,6
2013,323,323,22
2013,424,323,1
2013,221,532,2
2013,488,336,2
2013,482,488,1
2013,532,711,1
2013,621,624,4
2013,445,446,1
2013,339,339,48
2013,213,213,12
2013,512,515,2
2013,532,532,19
2013,322,541,1
2013,336,451,1
2013,339,453,1
2013,532,531,2
2013,525,621,3
2013,334,321,1
2013,531,454,2
2013,541,484,1
2013,561,423,2
2013,483,483,1
2013,454,611,1
2013,334,339,9
2013,339,326,2
2013,454,334,3
2013,321,423,1
2013,221,325,1
2013,541,812,3
2013,541,335,1
2013,332,314,1
2013,621,611,1
2013,541,532,1
2013,336,481,1
2013,525,333,1
2013,337,423,1
2013,531,621,4
2013,493,532,1
2013,531,325,1
2013,541,512,2
2013,622,334,1
2013,532,213,1
2013,531,721,91
2013,339,311,2
2013,523,446,2
2013,326,332,3
2013,331,493,1
2013,453,454,1
2013,311,488,1
2013,519,541,3
2013,519,511,9
2013,531,334,2
2013,453,237,1
2013,562,722,2
2013,525,321,2
2013,424,447,1
2013,221,523,1
2013,221,221,65
2013,339,315,1
2013,327,325,4
2013,519,712,1
2013,332,334,4
2013,519,211,1
2013,524,519,1
2013,621,541,6
2013,337,333,1
2013,541,561,39
2013,322,424,2
2013,339,448,1
2013,312,311,1
2013,213,211,6
2013,486,493,1
2013,486,333,1
2013,531,511,4
2013,488,332,2
2013,334,337,1
2013,517,812,1
2013,325,333,4
2013,315,326,1
2013,334,115,1
2013,337,442,1
2013,621,425,1
2013,332,325,2
2013,312,812,1
2013,325,325,164
2013,316,523,1
2013,323,337,1
2013,312,711,1
2013,314,313,1
2013,442,454,1
2013,525,423,3
2013,334,335,9
2013,237,541,2
2013,484,561,1
2013,541,517,12
2013,332,488,1
2013,212,213,1
2013,622,446,1
2013,332,532,1
2013,327,332,2
2013,315,315,7
2013,811,511,1
2013,811,811,21
2013,334,511,78
2013,722,721,1
2013,525,211,5
2013,541,339,3
2013,523,924,1
2013,332,541,3
2013,531,623,25
2013,212,212,45
2013,533,315,2
2013,621,522,1
2013,336,335,3
2013,423,522,1
2013,311,561,2
2013,334,722,2
2013,512,519,3
2013,525,327,1
2013,334,423,10
2013,522,453,1
2013,327,523,2
2013,451,334,1
2013,523,336,14
2013,813,812,1
2013,621,339,2
2013,711,722,1
2013,488,493,1
2013,492,492,3
2013,525,336,4
2013,524,333,1
2013,238,236,1
2013,621,813,1
2013,324,238,1
2013,423,238,3
2013,441,423,1
2013,525,339,6
2013,447,447,2
2013,519,518,2
2013,326,336,3
2013,523,621,16
2013,511,541,61
2013,424,486,2
2013,562,221,2
2013,339,332,1
2013,813,531,2
2013,525,212,4
2013,512,238,1
2013,611,541,4
2013,326,334,3
2013,441,811,1
2013,212,331,1
2013,541,518,5
2013,622,524,1
2013,311,445,3
2013,332,331,3
2013,339,511,5
2013,623,621,8
2013,511,924,1
2013,441,511,1
2013,453,212,1
2013,813,712,1
2013,481,561,1
2013,238,326,1
2013,321,321,2
2013,316,339,1
2013,518,511,19
2013,621,561,2
2013,325,326,3
2013,423,443,1
2013,315,316,2
2013,111,334,1
2013,331,336,2
2013,325,541,9
2013,511,337,1
2013,335,333,2
2013,512,711,1
2013,331,212,2
2013,484,481,1
2013,212,562,2
2013,444,423,2
2013,313,314,1
2013,213,517,1
2013,541,325,7
2013,811,333,1
2013,921,424,1
2013,236,236,18
2013,511,531,2
2013,511,525,1
2013,488,481,3
2013,519,523,1
2013,525,453,1
2013,525,221,6
2013,238,541,4
2013,425,423,1
2013,531,442,1
2013,511,522,2
2013,326,322,2
2013,519,561,2
2013,334,327,1
2013,813,311,1
2013,522,522,294
2013,523,335,5
2013,339,446,2
2013,339,423,5
2013,525,522,5
2013,525,446,1
2013,524,525,3
2013,561,561,99
2013,523,711,12
2013,611,531,1
2013,523,454,5
2013,321,333,1
2013,621,325,3
2013,721,561,2
2013,713,713,12
2013,525,315,1
2013,452,452,1
2013,335,541,3
2013,561,522,4
2013,238,237,5
2013,493,211,1
2013,335,332,3
2013,487,325,1
2013,711,541,3
2013,493,493,12
2013,315,511,3
2013,237,335,1
2013,525,518,1
2013,424,541,2
2013,511,332,2
2013,331,333,1
2013,523,525,6
2013,518,522,3
2013,511,327,1
2013,311,311,69
2013,523,453,5
2013,722,722,31
2013,519,454,2
2013,523,424,9
2013,522,561,4
2013,525,812,1
2013,325,331,1
2013,525,454,3
2013,713,721,2
2013,531,115,1
2013,523,111,4
2013,811,336,1
2013,424,211,1
2013,333,424,1
2013,525,442,1
2013,442,442,2
2013,523,484,4
2013,561,533,1
2013,333,236,1
2013,315,325,1
2013,423,531,3
2013,525,562,1
2013,333,425,1
2013,336,325,1
2013,336,541,2
2013,454,424,1
2013,236,221,1
2013,312,445,2
2013,333,541,11
2013,334,336,3
2013,488,541,1
2013,115,115,4
2013,541,454,2
2013,335,325,1
2013,334,312,1
2013,333,213,1
2013,237,236,2
2013,325,332,3
2013,525,312,1
2013,511,423,1
2013,448,315,3
2013,481,446,1
2013,423,541,4
2013,451,511,1
2013,541,811,2
2013,453,511,3
2013,333,212,1
2013,812,524,2
2013,312,312,27
2013,523,315,8
2013,237,238,3
2013,335,811,1
2013,237,237,9
2013,213,561,2
2013,924,333,1
2013,327,331,1
2013,491,334,1
2013,315,621,1
2013,333,312,1
2013,523,312,9
2013,336,337,1
2013,424,311,8
2013,454,448,1
2013,111,325,3
2013,339,335,1
2013,237,452,1
2013,561,512,1
2013,523,112,1
2013,624,611,4
2013,334,512,5
2013,212,541,2
2013,443,512,1
2013,335,336,1
2013,448,316,1
2013,484,493,2
2013,541,323,2
2013,333,331,5
2013,541,611,1
2013,531,311,2
2013,561,721,1
2013,562,333,1
2013,237,334,1
2013,811,311,1
2013,521,524,1
2013,325,711,1
2013,212,311,1
2013,212,211,4
2013,524,623,1
2013,445,445,21
2013,523,812,5
2013,561,326,1
2013,333,454,1
2013,337,337,12
2013,623,541,1
2013,311,511,1
2013,327,327,16
2013,712,712,1
2013,562,322,1
2013,522,485,2
2013,541,519,10
2013,623,624,1
2013,221,112,2
2013,517,518,2
2013,623,623,36
2013,236,237,3
2013,424,448,1
2013,238,442,1
2013,525,335,2
2013,441,523,1
2013,525,541,3
2013,523,447,2
2013,561,713,1
2013,531,522,9
2013,522,532,1
2013,531,236,6
2013,441,333,1
2013,525,485,1
2013,515,541,5
2013,532,511,1
2013,522,523,14
2013,453,424,1
2013,311,424,2
2013,322,322,12
2013,311,111,3
2013,326,813,1
2013,622,621,31
2013,511,323,3
2013,312,424,2
2013,812,561,3
2013,334,811,1
2013,221,561,1
2013,334,334,198
2013,221,424,1
2013,523,311,13
2013,531,541,3
2013,337,314,1
2013,523,445,3
2013,238,484,1
2013,321,322,1
2013,812,522,1
2013,335,523,1
2014,927,336,1
2014,424,322,1
2014,326,326,26
2014,211,322,1
2014,517,331,1
2014,339,323,1
2014,813,721,1
2014,722,511,1
2014,517,517,42
2014,312,722,1
2014,332,321,1
2014,517,221,2
2014,454,813,1
2014,811,518,1
2014,541,561,27
2014,315,316,1
2014,711,512,2
2014,924,541,1
2014,541,211,2
2014,722,524,1
2014,525,721,5
2014,333,326,3
2014,311,311,69
2014,519,493,1
2014,922,541,1
2014,325,531,1
2014,523,113,3
2014,525,621,9
2014,444,327,1
2014,336,488,1
2014,236,541,2
2014,522,334,1
2014,324,213,1
2014,325,541,15
2014,445,311,1
2014,211,486,3
2014,334,812,1
2014,211,541,2
2014,541,334,16
2014,447,424,1
2014,339,621,4
2014,519,531,1
2014,454,453,2
2014,722,722,39
2014,321,238,1
2014,115,311,2
2014,334,313,1
2014,523,525,3
2014,485,611,1
2014,221,493,1
2014,335,221,1
2014,722,721,1
2014,331,423,4
2014,325,212,2
2014,211,212,2
2014,221,325,3
2014,523,212,8
2014,523,561,19
2014,722,454,1
2014,237,812,1
2014,522,521,1
2014,541,712,1
2014,486,523,1
2014,314,314,3
2014,221,522,1
2014,339,335,1
2014,541,441,1
2014,511,323,2
2014,721,531,2
2014,326,322,3
2014,454,454,12
2014,325,924,1
2014,924,523,1
2014,511,333,3
2014,483,488,1
2014,441,221,1
2014,486,211,5
2014,524,531,5
2014,315,339,1
2014,561,339,1
2014,523,524,15
2014,711,533,1
2014,315,313,1
2014,523,454,5
2014,531,493,22
2014,523,523,101
2014,236,332,1
2014,488,541,3
2014,238,212,1
2014,517,522,1
2014,112,311,1
2014,213,238,4
2014,524,621,3
2014,525,813,1
2014,511,331,1
2014,561,561,97
2014,524,334,1
2014,721,713,2
2014,522,611,1
2014,423,443,1
2014,519,523,1
2014,337,325,1
2014,339,334,14
2014,333,331,2
2014,622,622,32
2014,622,621,18
2014,531,325,2
2014,325,423,4
2014,311,339,1
2014,541,212,1
2014,327,336,1
2014,238,517,1
2014,325,321,1
2014,562,238,1
2014,525,236,1
2014,221,523,1
2014,531,622,12
2014,523,493,1
2014,452,448,1
2014,541,517,4
2014,621,522,1
2014,331,238,1
2014,525,517,2
2014,523,325,29
2014,237,531,36
2014,333,333,84
2014,525,424,1
2014,541,335,2
2014,621,334,3
2014,522,493,1
2014,424,484,1
2014,621,541,11
2014,324,523,1
2014,327,212,5
2014,324,493,1
2014,525,713,1
2014,237,561,2
2014,221,484,1
2014,522,551,3
2014,541,453,2
2014,333,339,3
2014,523,311,16
2014,611,511,1
2014,238,811,1
2014,336,332,7
2014,523,237,8
2014,561,522,1
2014,522,454,1
2014,562,812,2
2014,523,928,1
2014,623,622,3
2014,711,523,1
2014,562,423,1
2014,325,333,8
2014,813,561,1
2014,423,493,3
2014,238,334,4
2014,524,522,1
2014,524,622,2
2014,339,531,1
2014,211,221,5
2014,561,721,2
2014,325,238,1
2014,331,333,1
2014,213,424,1
2014,511,423,1
2014,312,611,1
2014,236,493,1
2014,525,561,1
2014,561,332,1
2014,321,336,1
2014,561,484,1
2014,115,424,1
2014,561,448,1
2014,561,213,2
2014,221,213,2
2014,313,531,1
2014,561,325,4
2014,311,562,1
2014,325,424,10
2014,311,483,1
2014,711,325,1
2014,211,451,1
2014,446,446,9
2014,519,423,1
2014,441,336,3
2014,531,611,1
2014,551,331,1
2014,322,337,1
2014,517,523,1
2014,562,562,26
2014,335,326,1
2014,813,541,1
2014,238,326,2
2014,212,326,1
2014,424,446,2
2014,331,562,1
2014,541,713,3
2014,237,423,2
2014,523,111,2
2014,453,541,1
2014,541,611,1
2014,722,423,1
2014,622,541,3
2014,525,325,3
2014,443,453,1
2014,423,326,3
2014,523,721,29
2014,212,524,1
2014,517,336,1
2014,621,622,25
2014,336,337,1
2014,525,336,2
2014,541,425,1
2014,541,423,4
2014,541,333,7
2014,335,315,1
2014,336,313,1
2014,316,316,5
2014,312,311,1
2014,337,334,1
2014,492,492,1
2014,424,488,1
2014,533,722,4
2014,511,541,78
2014,611,451,1
2014,483,484,1
2014,445,541,1
2014,533,561,2
2014,313,493,1
2014,339,336,1
2014,524,524,210
2014,336,423,6
2014,336,811,4
2014,321,321,17
2014,424,441,1
2014,323,561,2
2014,541,532,1
2014,482,488,1
2014,531,812,2
2014,335,211,2
2014,423,213,1
2014,325,446,3
2014,532,423,3
2014,488,532,1
2014,512,211,1
2014,515,812,1
2014,454,334,1
2014,523,324,3
2014,212,423,1
2014,325,327,1
2014,523,482,2
2014,332,337,1
2014,561,519,4
2014,446,525,1
2014,532,211,2
2014,311,488,1
2014,531,624,1
2014,531,623,38
2014,212,321,1
2014,484,486,1
2014,531,523,4
2014,531,522,4
2014,484,446,1
2014,621,423,2
2014,561,523,5
2014,336,339,1
2014,531,452,1
2014,541,523,14
2014,423,322,2
2014,531,451,2
2014,334,237,1
2014,332,335,1
2014,325,334,5
2014,531,322,1
2014,237,221,1
2014,531,237,7
2014,523,512,7
2014,525,524,3
2014,323,512,1
2014,532,721,1
2014,523,423,18
2014,511,335,1
2014,525,562,1
2014,443,511,2
2014,525,541,18
2014,334,334,167
2014,237,562,1
2014,483,483,2
2014,334,335,8
2014,454,211,1
2014,512,484,1
2014,423,517,1
2014,221,486,11
2014,525,453,1
2014,532,424,1
2014,334,312,2
2014,525,441,1
2014,312,327,1
2014,333,327,2
2014,336,316,1
2014,525,335,1
2014,812,541,1
2014,522,541,8
2014,238,928,1
2014,525,237,6
2014,488,611,1
2014,562,541,2
2014,423,236,2
2014,524,812,1
2014,531,115,1
2014,424,221,6
2014,561,624,1
2014,336,532,2
2014,333,561,1
2014,711,541,5
2014,311,112,2
2014,922,922,1
2014,524,523,15
2014,315,561,1
2014,524,518,2
2014,517,511,12
2014,524,511,7
2014,523,335,2
2014,316,315,1
2014,511,523,3
2014,511,443,1
2014,532,811,1
2014,212,332,1
2014,523,221,19
2014,511,813,1
2014,453,311,1
2014,335,311,1
2014,524,236,1
2014,425,511,1
2014,523,813,1
2014,523,811,4
2014,532,522,2
2014,523,713,11
2014,523,711,11
2014,523,621,11
2014,523,611,11
2014,523,115,2
2014,323,541,4
2014,523,532,3
2014,221,562,1
2014,211,324,2
2014,523,519,11
2014,523,483,1
2014,335,332,2
2014,523,485,1
2014,812,524,1
2014,523,453,2
2014,523,452,1
2014,423,423,65
2014,424,424,29
2014,812,518,1
2014,332,811,1
2014,445,454,1
2014,523,425,2
2014,211,211,108
2014,339,332,1
2014,312,312,16
2014,523,331,3
2014,541,339,2
2014,523,313,2
2014,486,445,1
2014,523,236,4
2014,333,335,8
2014,238,511,1
2014,561,711,1
2014,238,335,1
2014,541,323,3
2014,335,331,1
2014,621,325,3
2014,525,519,1
2014,423,335,3
2014,444,337,1
2014,221,324,2
2014,511,532,1
2014,424,315,2
2014,334,541,40
2014,424,811,1
2014,325,337,1
2014,522,333,2
2014,522,331,2
2014,488,487,1
2014,333,334,16
2014,531,111,8
2014,453,453,9
2014,561,238,1
2014,213,221,1
2014,532,511,1
2014,334,721,1
2014,326,423,2
2014,443,517,1
2014,621,621,118
